Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
1480,-6.13, 5.74, 0.35, -64.50, -65.96, 986.95;
1487,-6.17, 5.74, 0.32, -64.02, -61.11, 1002.47;
1496,-6.21, 5.73, 0.29, -68.87, -62.56, 1007.80;
1503,-6.25, 5.73, 0.27, -63.53, -57.23, 988.89;
1511,-6.28, 5.72, 0.24, -64.02, -64.02, 988.89;
1519,-6.33, 5.72, 0.22, -66.93, -64.99, 988.40;
1527,-6.37, 5.72, 0.19, -63.53, -64.99, 979.19;
1535,-6.41, 5.72, 0.18, -64.50, -67.41, 977.73;
1543,-6.44, 5.71, 0.16, -64.02, -68.87, 983.55;
1551,-6.48, 5.71, 0.16, -64.02, -59.65, 974.34;
1559,-6.51, 5.71, 0.16, -64.99, -63.05, 974.82;
1566,-6.53, 5.71, 0.16, -66.93, -62.08, 974.82;
1574,-6.56, 5.70, 0.16, -65.96, -62.08, 991.80;
1582,-6.59, 5.70, 0.17, -59.65, -53.83, 994.22;
1590,-6.63, 5.69, 0.17, -62.08, -63.05, 991.80;
1598,-6.66, 5.69, 0.18, -59.65, -58.68, 974.82;
1606,-6.69, 5.68, 0.18, -62.56, -58.20, 979.67;
1614,-6.73, 5.68, 0.19, -61.59, -61.11, 979.19;
1622,-6.77, 5.67, 0.20, -62.56, -64.02, 994.22;
1630,-6.81, 5.66, 0.21, -63.53, -59.65, 989.37;
1637,-6.84, 5.66, 0.22, -66.44, -49.47, 1000.53;
1645,-6.87, 5.66, 0.23, -66.44, -62.56, 1001.98;
1653,-6.91, 5.65, 0.24, -68.87, -55.29, 1002.47;
1661,-6.94, 5.65, 0.25, -64.50, -61.11, 994.22;
1669,-6.97, 5.65, 0.25, -56.74, -62.08, 982.58;
1677,-6.99, 5.64, 0.26, -67.90, -55.77, 996.16;
1685,-7.03, 5.64, 0.27, -56.26, -60.62, 990.83;
1693,-7.06, 5.63, 0.28, -66.93, -54.32, 1001.50;
1700,-7.09, 5.63, 0.29, -67.41, -51.41, 990.83;
1708,-7.11, 5.62, 0.30, -60.62, -57.23, 989.86;
1716,-7.14, 5.62, 0.31, -62.56, -54.80, 988.89;
1724,-7.17, 5.62, 0.32, -67.41, -55.77, 994.71;
1732,-7.20, 5.62, 0.33, -62.56, -56.26, 987.92;
1740,-7.23, 5.61, 0.34, -66.44, -52.38, 981.13;
1748,-7.26, 5.61, 0.35, -61.59, -59.17, 989.86;
1756,-7.29, 5.60, 0.35, -63.05, -59.65, 983.07;
1764,-7.32, 5.60, 0.37, -62.56, -57.23, 994.22;
1771,-7.35, 5.59, 0.38, -64.99, -52.86, 994.22;
1779,-7.38, 5.59, 0.39, -64.50, -47.04, 996.65;
1787,-7.40, 5.58, 0.40, -64.99, -48.01, 994.22;
1795,-7.44, 5.58, 0.40, -64.99, -53.35, 996.65;
1803,-7.47, 5.57, 0.41, -59.17, -55.77, 983.55;
1811,-7.50, 5.57, 0.41, -59.17, -52.86, 991.80;
1819,-7.53, 5.56, 0.42, -61.59, -61.11, 984.52;
