Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
1070,35.94, 3.12, -1.90, 44.13, -221.15, 678.98;
1078,35.77, 3.07, -1.87, -3.39, -78.08, 994.71;
1086,35.62, 3.04, -1.83, -46.07, -400.11, 422.91;
1093,35.46, 3.02, -1.77, -37.83, -34.92, 1164.45;
1102,35.30, 3.00, -1.72, -64.50, -32.98, 1059.70;
1109,35.14, 2.98, -1.62, -84.39, 232.79, 1432.17;
1117,34.98, 2.97, -1.53, -52.86, -13.09, 1134.39;
1125,34.83, 2.96, -1.52, -23.76, -42.19, 1043.69;
1133,34.67, 2.95, -1.50, -62.56, -159.56, 994.22;
1141,34.52, 2.95, -1.47, 122.70, -148.41, 1415.19;
1148,34.37, 2.92, -1.38, 44.62, 1006.83, 2114.06;
1156,34.21, 2.90, -1.33, -57.23, 76.14, 1153.78;
1164,34.03, 2.89, -1.33, -32.49, -54.32, 1389.97;
1172,33.87, 2.89, -1.33, -52.38, -75.66, 1018.96;
1180,33.70, 2.89, -1.33, -58.68, -103.30, 971.91;
1188,33.54, 2.89, -1.32, -52.86, -95.54, 990.83;
1196,33.38, 2.88, -1.31, -54.80, -73.23, 1000.53;
1204,33.23, 2.88, -1.30, -51.89, -91.18, 997.13;
1212,33.07, 2.88, -1.28, -58.20, -74.69, 984.04;
1220,32.91, 2.87, -1.26, -55.77, -73.23, 1013.14;
1228,32.76, 2.87, -1.26, -46.07, -111.55, 960.76;
1235,32.62, 2.84, -1.25, 120.28, -341.43, 1287.64;
1243,32.49, 2.81, -1.09, -65.96, 1001.98, 2466.65;
1251,32.33, 2.81, -1.06, -52.38, -9.70, 1130.51;
1259,32.16, 2.81, -1.08, -54.80, -87.30, 989.86;
1267,32.01, 2.82, -1.08, -58.68, -85.36, 985.01;
1275,31.85, 2.82, -1.09, -61.11, -88.27, 987.92;
1283,31.70, 2.83, -1.09, -56.74, -88.27, 988.89;
1291,31.54, 2.83, -1.10, -59.17, -82.45, 987.43;
1298,31.39, 2.84, -1.10, -57.71, -79.54, 992.28;
1306,31.24, 2.85, -1.11, -57.71, -82.93, 991.31;
1314,31.09, 2.85, -1.12, -49.95, -80.99, 987.92;
1322,30.93, 2.85, -1.12, -54.80, -81.48, 986.46;
1330,30.77, 2.86, -1.13, -56.74, -90.21, 990.83;
1338,30.61, 2.86, -1.14, -59.17, -87.30, 988.89;
1346,30.46, 2.86, -1.15, -52.38, -94.57, 988.89;
1354,30.30, 2.87, -1.16, -53.35, -85.36, 987.43;
1361,30.15, 2.87, -1.16, -56.74, -88.75, 987.43;
1369,29.99, 2.88, -1.16, -75.17, -51.41, 998.10;
1377,29.85, 2.88, -1.16, -55.29, -80.02, 982.10;
1385,29.70, 2.89, -1.16, -51.89, -84.39, 999.56;
1393,29.56, 2.89, -1.16, -55.29, -83.90, 985.49;
1401,29.41, 2.89, -1.17, -59.17, -93.60, 975.31;
1409,29.26, 2.89, -1.17, -50.44, -90.21, 994.71;
1417,29.11, 2.89, -1.17, -59.17, -84.39, 980.64;
1425,28.97, 2.90, -1.18, -54.80, -85.84, 970.94;
1432,28.83, 2.90, -1.18, -53.35, -84.39, 988.40;
1440,28.69, 2.89, -1.20, -19.88, -88.75, 984.52;
1449,28.54, 2.89, -1.20, -54.32, -79.54, 977.73;
1456,28.40, 2.88, -1.20, -23.76, -78.57, 1053.39;
1464,28.26, 2.88, -1.21, -57.71, -97.48, 985.98;
1472,28.12, 2.88, -1.22, -53.83, -84.87, 981.13;
1480,27.98, 2.89, -1.22, -54.80, -88.75, 994.71;
1488,27.84, 2.89, -1.22, -52.86, -91.66, 990.34;
1496,27.69, 2.90, -1.23, -55.29, -84.87, 1000.04;
1503,27.55, 2.90, -1.23, -56.26, -89.72, 991.31;
1512,27.40, 2.90, -1.24, -53.35, -84.87, 994.22;
1519,27.27, 2.91, -1.24, -51.89, -88.75, 989.86;
1527,27.13, 2.92, -1.25, -54.80, -88.75, 990.34;
1535,26.99, 2.92, -1.25, -49.95, -84.87, 993.74;
1543,26.86, 2.93, -1.27, -44.13, -77.60, 1007.80;
1551,26.73, 2.93, -1.29, -6.79, -95.54, 997.62;
1559,26.60, 2.91, -1.33, 114.46, -93.12, 1000.04;
1566,26.47, 2.88, -1.36, 232.79, -40.25, 1029.63;
1574,26.33, 2.91, -1.44, 341.43, 0.00, 1039.33;
1582,26.19, 2.97, -1.75, 524.76, 383.14, 1010.23;
1590,26.02, 3.01, -1.81, 593.62, 303.60, 1152.81;
1598,25.88, 3.06, -1.94, 712.93, -81.96, 1036.42;
1606,25.73, 3.11, -2.10, 729.91, -64.99, 1054.85;
1614,25.59, 3.16, -2.26, 731.85, 49.47, 1074.25;
1622,25.45, 3.22, -2.41, 751.25, -11.64, 1006.35;
1630,25.30, 3.29, -2.67, 804.59, -301.66, 1288.13;
1638,25.15, 3.35, -2.85, 766.76, -56.26, 1047.09;
1645,25.01, 3.42, -3.07, 758.04, 35.40, 1032.54;
1653,24.87, 3.49, -3.29, 745.43, -24.25, 1093.65;
1661,24.72, 3.56, -3.50, 699.84, -68.38, 1155.72;
1669,24.57, 3.64, -3.64, 630.48, 85.84, 1133.90;
1677,24.41, 3.73, -3.75, 530.09, -66.93, 1278.43;
1685,24.25, 3.82, -3.83, 329.79, 234.25, 1105.77;
1693,24.09, 3.91, -3.92, 187.69, 271.59, 1349.72;
1701,23.93, 3.95, -4.11, 169.26, 267.23, 1833.25;
1709,23.80, 3.99, -4.51, 40.25, 287.60, 1260.00;
1716,23.71, 4.10, -4.74, -310.88, 720.21, 719.72;
1724,23.66, 4.13, -5.14, -389.93, 575.68, 1436.53;
